calibration_file,calibration\config.csv
start_time,2023-03-15T19:39:36.966754-0700

Thrust,Torque,Time,Thrust_raw,Torque_raw,Time_raw
-0.9024781000000001,0.44847064,137.822,-19439,171172,137822
-0.9023377,0.40494981999999996,137.923,-19436,154561,137923
-0.9022909,0.21948788,138.024,-19435,83774,138024
-0.9012613,0.17862898,138.125,-19413,68179,138125
-0.9017293000000001,0.28355211999999996,138.226,-19423,108226,138226
-0.9021037000000001,0.35612874,138.327,-19431,135927,138327
-0.9024313,0.38313569999999997,138.428,-19438,146235,138428
-0.9015889,0.41986547999999996,138.529,-19420,160254,138529
-0.9026185,0.4359811,138.63,-19442,166405,138630
-0.8999041,0.32740044,138.731,-19384,124962,138731
-0.9032737,0.3707562,138.832,-19456,141510,138832
-0.9042097,0.39056863999999997,138.933,-19476,149072,138933
-0.9029929,0.38922458,139.034,-19450,148559,139034
-0.9009805,0.38497494,139.135,-19407,146937,139135
-0.9016825,0.38060215999999997,139.236,-19422,145268,139236
-0.9012145,0.38511903999999997,139.337,-19412,146992,139337
-0.9015421,0.35037784,139.43800000000002,-19419,133732,139438
-0.8988745,0.22308251999999998,139.53900000000002,-19362,85146,139539
-0.8859577,0.07118801999999999,139.64000000000001,-19086,27171,139640
-0.3975529,0.04041874,139.741,-8650,15427,139741
0.1514111,0.0336932,139.842,3080,12860,139842
0.1196807,0.02941736,139.943,2402,11228,139943
0.11055469999999999,0.031183239999999997,140.044,2207,11902,140044
0.1135031,0.0322522,140.145,2270,12310,140145
0.11565589999999999,0.0331299,140.246,2316,12645,140246
0.1166387,0.03373512,140.347,2337,12876,140347
0.1153283,0.03423816,140.448,2309,13068,140448
0.11420509999999999,0.034948179999999995,140.549,2285,13339,140549
0.1171067,0.03545384,140.65,2347,13532,140650
0.1152815,0.0359988,140.751,2308,13740,140751
0.1149539,0.03606954,140.852,2301,13767,140852
0.11411149999999999,0.03631058,140.953,2283,13859,140953
0.11242669999999999,0.036454679999999996,141.054,2247,13914,141054
0.1137839,0.03674288,141.155,2276,14024,141155
0.1132223,0.0370468,141.256,2264,14140,141256
0.11420509999999999,0.03729046,141.357,2285,14233,141357
0.1128947,0.037806599999999996,141.458,2257,14430,141458
0.1144859,0.03803454,141.559,2291,14517,141559
0.1150475,0.03815506,141.66,2303,14563,141660
0.1134563,0.03837776,141.761,2269,14648,141761
0.1119119,0.03845636,141.862,2236,14678,141862
0.1111163,0.038600459999999996,141.963,2219,14733,141963
0.1131287,0.03887032,142.064,2262,14836,142064
0.1128947,0.03894892,142.165,2257,14866,142165
